BLZ;name;city;shortName;BIC
72169756;Raiffeisen-Volksbank Neuburg/Donau;Neuburg a.d.Donau;RV Neuburg/Donau;GENODEF1ND2
72169764;Raiffeisenbank Donaumooser Land;Karlshuld;Raiffbk Donaumooser Land;GENODEF1WRI
72169812;Raiffeisenbank Gaimersheim-Buxheim;Gaimersheim;Raiffbk Gaimersheim-Buxheim;GENODEF1GAH
72169831;Raiffeisenbank Riedenburg-Lobsing;Riedenburg, Altmühltal;Raiffbk Riedenburg-Lobs;GENODEF1RBL
72170007;Deutsche Bank;Ingolstadt, Donau;Deutsche Bank Ingolstadt;DEUTDEMM721
72170007;Deutsche Bank;Vohburg a.d.Donau;Deutsche Bank Vohburg Donau;DEUTDEMM729
72170007;Deutsche Bank;Neuburg a.d.Donau;Deutsche Bank Neuburg Donau;DEUTDEMM722
72170007;Deutsche Bank;Pfaffenhofen a.d.Ilm;Deutsche Bank Pfaffenh Ilm;DEUTDEMM728
72170024;Deutsche Bank Privat und Geschäftskunden;Ingolstadt, Donau;Deutsche Bank PGK Ingolstad;DEUTDEDB721
72170024;Deutsche Bank Privat und Geschäftskunden;Neuburg a.d.Donau;Deutsche Bank PGK Neuburg;DEUTDEDB722
72170024;Deutsche Bank Privat und Geschäftskunden;Pfaffenhofen a.d.Ilm;Deutsche Bank PGK Pfaffenho;DEUTDEDB728
72170024;Deutsche Bank Privat und Geschäftskunden;Vohburg a.d.Donau;Deutsche Bank PGK Vohburg;DEUTDEDB729
72180002;Commerzbank vormals Dresdner Bank;Ingolstadt, Donau;Commerzbank Ingolstadt;DRESDEFF721
72191300;Volksbank Raiffeisenbank Eichstätt;Eichstätt, Bay;Volksbank Eichstätt;GENODEF1EIH
72191600;Hallertauer Volksbank;Pfaffenhofen a.d.Ilm;Hallertauer Volksbank;GENODEF1PFI
72191800;Volksbank Schrobenhausen -alt-;Schrobenhausen;VB Schrobenhausen -alt-;GENODEF1SHV
72220074;UniCredit Bank - HypoVereinsbank;Donauwörth;UniCredit Bank-HypoVereinbk;HYVEDEMM255
72223182;UniCredit Bank - HypoVereinsbank;Nördlingen;UniCredit Bank-HypoVereinbk;HYVEDEMM263
72250000;Sparkasse Nördlingen;Nördlingen;Sparkasse Nördlingen;BYLADEM1NLG
72250160;Sparkasse Donauwörth;Donauwörth;Spk Donauwörth;BYLADEM1DON
72251520;Kreis- und Stadtsparkasse Dillingen;Dillingen a.d.Donau;Kr u St Spk Dillingen;BYLADEM1DLG
72261754;Raiffeisenbank Rain am Lech;Rain, Lech;Raiffeisenbank Rain am Lech;GENODEF1RLH
72262401;Raiffeisen-Volksbank Dillingen -alt-;Dillingen a.d.Donau;Raiff-VB Dillingen -alt-;GENODEF1DLG
72290100;Raiffeisen-Volksbank Donauwörth;Donauwörth;Raiff-VB Donauwörth;GENODEF1DON
73050000;Sparkasse Neu-Ulm-Illertissen;Neu-Ulm;Spk Neu-Ulm Illertissen;BYLADEM1NUL
73061191;VR-Bank Neu-Ulm/Weißenhorn;Weißenhorn;VR-Bank Neu-Ulm/Weißenhorn;GENODEF1NU1
73090000;Volksbank Neu-Ulm;Neu-Ulm;Volksbank Neu-Ulm;GENODEF1NUV
73120075;UniCredit Bank - HypoVereinsbank;Memmingen;UniCredit Bank-HypoVereinbk;HYVEDEMM436
73120075;UniCredit Bank - HypoVereinsbank;Babenhausen, Schwab;UniCredit Bank-HypoVereinbk;HYVEDEMM436
73120075;UniCredit Bank - HypoVereinsbank;Bad Wörishofen;UniCredit Bank-HypoVereinbk;HYVEDEMM436
73120075;UniCredit Bank - HypoVereinsbank;Ottobeuren;UniCredit Bank-HypoVereinbk;HYVEDEMM436
73120075;UniCredit Bank - HypoVereinsbank;Buchloe;UniCredit Bank-HypoVereinbk;HYVEDEMM436
73120075;UniCredit Bank - HypoVereinsbank;Mindelheim;UniCredit Bank-HypoVereinbk;HYVEDEMM436
73140046;Commerzbank Memmingen;Memmingen;Commerzbank Memmingen;COBADEFFXXX
73150000;Sparkasse Memmingen-Lindau-Mindelheim;Memmingen;Spk Memmingen-Lindau-Mindel;BYLADEM1MLM
73160000;Genossenschaftsbank Unterallgäu;Mindelheim;Genobank Unterallgäu;GENODEF1MIR
73180011;Commerzbank vormals Dresdner Bank;Memmingen;Commerzbank Memmingen;DRESDEFF731
73190000;VR-Bank Memmingen;Memmingen;VR-Bank Memmingen;GENODEF1MM1
73320073;UniCredit Bank - HypoVereinsbank;Kempten (Allgäu);UniCredit Bank-HypoVereinbk;HYVEDEMM428
73320073;UniCredit Bank - HypoVereinsbank;Füssen;UniCredit Bank-HypoVereinbk;HYVEDEMM428
73321177;UniCredit Bank - HypoVereinsbank;Oberstdorf;UniCredit Bank-HypoVereinbk;HYVEDEMM567
73322380;UniCredit Bank - HypoVereinsbank;Sonthofen, Oberallgäu;UniCredit Bank-HypoVereinbk;HYVEDEMM570
73322380;UniCredit Bank - HypoVereinsbank;Immenstadt i. Allgäu;UniCredit Bank-HypoVereinbk;HYVEDEMM570
73322380;UniCredit Bank - HypoVereinsbank;Oberstaufen;UniCredit Bank-HypoVereinbk;HYVEDEMM570
73322380;UniCredit Bank - HypoVereinsbank;Pfronten;UniCredit Bank-HypoVereinbk;HYVEDEMM570
73331700;Gabler Saliter Bankgeschäft;Obergünzburg;Saliterbank Obergünzburg;GABLDE71XXX
73340046;Commerzbank Kempten Allgäu;Kempten (Allgäu);Commerzbank Kempten Allgäu;COBADEFFXXX
73350000;Sparkasse Allgäu;Kempten (Allgäu);Sparkasse Allgäu;BYLADEM1ALG
73351635;Sparkasse Riezlern, Kleinwalsertal;Riezlern, Kleinwalsertal;Sparkasse Riezlern;BYLADEM1ALR
73362500;Raiffeisen-Landesbank Tirol;Jungholz, Tirol;RLB Tirol Jungholz;RZTIDE71XXX
73369264;Raiffeisenbank im Allgäuer Land;Dietmannsried;Raiffbk im Allg Land;GENODEF1DTA
73369821;BodenseeBank;Lindau (Bodensee);BodenseeBank;GENODEF1LBB
73369823;Raiffeisenbank Westallgäu;Gestratz;Raiffeisenbank Westallgäu;GENODEF1WWA
73369826;Volksbank;Lindenberg i. Allgäu;Volksbank Lindenberg;GENODEF1LIA
73369851;Raiffeisenbank Aitrang-Ruderatshofen;Aitrang;Raiffbk Aitrang-Ruderatshfn;GENODEF1AIT
73369854;Raiffeisenbank Fuchstal-Denklingen;Fuchstal b Landsberg a Lech;Raiffbk Fuchstal-Denklingen;GENODEF1FCH
73369859;Raiffeisenbank;Bidingen, Schwab;Raiffeisenbank Bidingen;GENODEF1BIN
73369871;Raiffeisenbank Baisweil-Eggenthal-Friesenried;Eggenthal, Schwab;Raiffbk Baisweil-Eggent-Fr;GENODEF1EGB
73369881;Raiffeisenbank Haldenwang;Haldenwang, Allgäu;Raiffeisenbank Haldenwang;GENODEF1HWG
73369902;Raiffeisenbank Kempten -alt-;Kempten (Allgäu);Raiffeisenbank Kempten-alt-;GENODEF1KM1
73369918;Raiffeisenbank Kirchweihtal;Pforzen;Raiffeisenbank Kirchweihtal;GENODEF1OKI
73369920;Raiffeisenbank Kempten-Oberallgäu;Sonthofen, Oberallgäu;Raiffbk Kempten-Oberallgäu;GENODEF1SFO
73369933;Raiffeisenbank Südliches Ostallgäu;Seeg;Raiffbk Südliches Ostallgäu;GENODEF1RHP
73369936;Raiffeisenbank Seeg -alt-;Seeg;Raiffeisenbank Seeg -alt-;GENODEF1SER
73369954;Raiffeisenbank Wald-Görisried;Wald, Ostallgäu;Raiffbk Wald-Görisried;GENODEF1WGO
73370008;Deutsche Bank;Kempten (Allgäu);Deutsche Bank Kempten Allga;DEUTDEMM733
73370008;Deutsche Bank;Memmingen;Deutsche Bank Memmingen;DEUTDEMM734
73370008;Deutsche Bank;Sonthofen, Oberallgäu;Deutsche Bank Sonthofen;DEUTDEMM735
73370008;Deutsche Bank;Marktoberdorf;Deutsche Bank Marktoberdorf;DEUTDEMM736
73370008;Deutsche Bank;Kaufbeuren;Deutsche Bank Kaufbeuren;DEUTDEMM737
73370024;Deutsche Bank Privat und Geschäftskunden;Kempten (Allgäu);Deutsche Bank PGK Kempten;DEUTDEDB733
73370024;Deutsche Bank Privat und Geschäftskunden;Kaufbeuren;Deutsche Bank PGK Kaufbeure;DEUTDEDB737
73370024;Deutsche Bank Privat und Geschäftskunden;Marktoberdorf;Deutsche Bank PGK Marktober;DEUTDEDB736
73370024;Deutsche Bank Privat und Geschäftskunden;Memmingen;Deutsche Bank PGK Memmingen;DEUTDEDB734
73370024;Deutsche Bank Privat und Geschäftskunden;Sonthofen, Oberallgäu;Deutsche Bank PGK Sonthofen;DEUTDEDB735
73380004;Commerzbank vormals Dresdner Bank;Kempten (Allgäu);Commerzbank Kempten;DRESDEFF733
73390000;Allgäuer Volksbank Kempten-Sonthofen;Kempten (Allgäu);Allgäuer Volksbank;GENODEF1KEV
73392000;Volksbank Immenstadt;Immenstadt i. Allgäu;Volksbank Immenstadt;GENODEF1IMV
73392400;Volksbank Tirol Jungholz;Jungholz, Tirol;Volksbank Tirol Jungholz;VBOEDE71XXX
73420071;UniCredit Bank - HypoVereinsbank;Kaufbeuren;UniCredit Bank-HypoVereinbk;HYVEDEMM427
73420071;UniCredit Bank - HypoVereinsbank;Türkheim, Wertach;UniCredit Bank-HypoVereinbk;HYVEDEMM427
73420071;UniCredit Bank - HypoVereinsbank;Lechbruck am See;UniCredit Bank-HypoVereinbk;HYVEDEMM427
73420071;UniCredit Bank - HypoVereinsbank;Marktoberdorf;UniCredit Bank-HypoVereinbk;HYVEDEMM427
73421478;UniCredit Bank - HypoVereinsbank;Schongau;UniCredit Bank-HypoVereinbk;HYVEDEMM666
73421478;UniCredit Bank - HypoVereinsbank;Peißenberg;UniCredit Bank-HypoVereinbk;HYVEDEMM666
73440048;Commerzbank;Kaufbeuren;Commerzbank KB F-K48;COBADEFFXXX
73450000;Kreis- und Stadtsparkasse Kaufbeuren;Kaufbeuren;Kr u St Spk Kaufbeuren;BYLADEM1KFB
73451450;Kreissparkasse Schongau;Schongau;Kr Spk Schongau;BYLADEM1SOG
73460046;VR Bank Kaufbeuren-Ostallgäu;Kaufbeuren;VR Bk Kaufbeuren-Ostallgäu;GENODEF1KFB
73480013;Commerzbank vormals Dresdner Bank;Kaufbeuren;Commerzbank Kaufbeuren;DRESDEFF734
74020074;UniCredit Bank - HypoVereinsbank;Passau;UniCredit Bank-HypoVereinbk;HYVEDEMM445
74020074;UniCredit Bank - HypoVereinsbank;Osterhofen, Niederbay;UniCredit Bank-HypoVereinbk;HYVEDEMM445
74020074;UniCredit Bank - HypoVereinsbank;Waldkirchen, Niederbay;UniCredit Bank-HypoVereinbk;HYVEDEMM445
74020074;UniCredit Bank - HypoVereinsbank;Plattling;UniCredit Bank-HypoVereinbk;HYVEDEMM445
74020074;UniCredit Bank - HypoVereinsbank;Regen;UniCredit Bank-HypoVereinbk;HYVEDEMM445
74020074;UniCredit Bank - HypoVereinsbank;Zwiesel;UniCredit Bank-HypoVereinbk;HYVEDEMM445
74020074;UniCredit Bank - HypoVereinsbank;Vilshofen an der Donau;UniCredit Bank-HypoVereinbk;HYVEDEMM445
74020074;UniCredit Bank - HypoVereinsbank;Pocking;UniCredit Bank-HypoVereinbk;HYVEDEMM445
74020100;Raiffeisenlandesbank OÖ Zndl Süddeutschland;Passau;RLB OÖ Zndl Süddeutschland;RZOODE77XXX
74020150;Raiffeisenlandesbank OÖ Zndl Südde - für interne Zwecke;Passau;RLB OÖ Zndl Süddeutschland;RZOODE77050
74040082;Commerzbank Passau;Passau;Commerzbank Passau;COBADEFFXXX
74050000;Sparkasse Passau;Passau;Spk Passau;BYLADEM1PAS
74051230;Sparkasse Freyung-Grafenau;Freyung, Niederbay;Spk Freyung-Grafenau;BYLADEM1FRG
74061101;Raiffeisenbank Am Goldenen Steig;Röhrnbach;Raiffbk Am Goldenen Steig;GENODEF1RGS
74061564;Raiffeisenbank Unteres Inntal;Neuhaus a.Inn;Raiffbk Unteres Inntal;GENODEF1NUI
74061670;Raiffeisenbank Ortenburg-Kirchberg;Ortenburg;Raiffbk Ortenburg-Kirchberg;GENODEF1ORT
74061813;VR-Bank Rottal-Inn;Pfarrkirchen, Niederbay;VR-Bank Rottal-Inn;GENODEF1PFK
74062490;Raiffeisenbank Vilshofener Land;Vilshofen an der Donau;Raiffbk Vilshofener Land;GENODEF1VIR
74062786;Raiffeisenbank i Lkr Passau-Nord;Tiefenbach, Kr Passau;Raiffbk i Lkr Passau-Nord;GENODEF1TIE
74064593;Raiffeisenbank;Wegscheid, Niederbay;Raiffeisenbank Wegscheid;GENODEF1WSD
74065782;Raiffeisenbank Salzweg-Thyrnau;Salzweg;Raiffbk Salzweg-Thyrnau;GENODEF1SZT
74066749;Raiffeisenbank im Südl Bayerischen Wald;Hauzenberg, Niederbay;Raiffbk i Südl Bay Wald;GENODEF1HZN
74067000;Rottaler Raiffeisenbank;Pocking;Rottaler Raiffbk;GENODEF1POC
74069744;Raiffeisenbank;Grainet;Raiffeisenbank Grainet;GENODEF1GRT
74069752;Raiffeisenbank;Hohenau, Niederbay;Raiffbk Hohenau-Mauth;GENODEF1HHU
74069758;Raiffeisenbank Kirchberg v. Wald;Tiefenbach, Kr Passau;Raiffbk Kirchberg;GENODEF1TKI
74069768;Raiffeisenbank am Dreisessel;Neureichenau;Raiffbk am Dreisessel;GENODEF1NHD
74090000;VR-Bank Passau;Passau;VR-Bank Passau;GENODEF1PA1
74092400;Volksbank Vilshofen;Vilshofen an der Donau;Volksbank Vilshofen;GENODEF1VIV
74120071;UniCredit Bank - HypoVereinsbank;Deggendorf;UniCredit Bank-HypoVereinbk;HYVEDEMM415
74131000;TEBA Kreditbank;Landau a.d.Isar;TEBA Kreditbank;TEKRDE71XXX
74140048;Commerzbank;Deggendorf;Commerzbank DE F-D48;COBADEFFXXX
74150000;Sparkasse Deggendorf;Deggendorf;Spk Deggendorf;BYLADEM1DEG
74151450;Sparkasse Regen-Viechtach;Regen;Sparkasse Regen-Viechtach;BYLADEM1REG
74160025;Raiffeisenbank Deggendorf-Plattling;Deggendorf;Raiffbk Deggendorf-Plattlg;GENODEF1DEG
74161608;Raiffeisenbank Hengersberg-Schöllnach;Hengersberg b Deggendorf;Raiffbk Hengersb-Schöllnach;GENODEF1HBW
74164149;VR-Bank;Regen;VR-Bank;GENODEF1RGE
74165013;Raiffeisenbank Sonnenwald;Auerbach, Niederbay;Raiffeisenbank Sonnenwald;GENODEF1AUS
74180009;Commerzbank vormals Dresdner Bank;Deggendorf;Commerzbank Deggendorf;DRESDEFF741
74190000;GenoBank DonauWald;Viechtach;GenoBk DonauWald Viechtach;GENODEF1DGV
74191000;VR-Bank Landau;Landau a.d.Isar;VR-Bank Landau;GENODEF1LND
74220075;UniCredit Bank - HypoVereinsbank;Straubing;UniCredit Bank-HypoVereinbk;HYVEDEMM452
74221170;UniCredit Bank - HypoVereinsbank;Cham, Oberpf;UniCredit Bank-HypoVereinbk;HYVEDEMM675
74221170;UniCredit Bank - HypoVereinsbank;Bad Kötzting;UniCredit Bank-HypoVereinbk;HYVEDEMM675
74240062;Commerzbank Straubing;Straubing;Commerzbank Straubing;COBADEFFXXX
74250000;Sparkasse Niederbayern-Mitte;Straubing;Spk Niederbayern-Mitte;BYLADEM1SRG
74251020;Sparkasse im Landkreis Cham;Cham, Oberpf;Spk im Landkreis Cham;BYLADEM1CHM
74260110;Raiffeisenbank;Straubing;Raiffeisenbank Straubing;GENODEF1SR2
74261024;Raiffeisenbank Chamer Land;Cham, Oberpf;Raiffeisenbank Chamer Land;GENODEF1CHA
74290000;Volksbank Straubing;Straubing;Volksbank Straubing;GENODEF1SR1
74290100;CB Bank;Straubing;CB Bank Straubing;CBSRDE71XXX
74320073;UniCredit Bank - HypoVereinsbank;Landshut, Isar;UniCredit Bank-HypoVereinbk;HYVEDEMM433
74320073;UniCredit Bank - HypoVereinsbank;Pfarrkirchen, Niederbay;UniCredit Bank-HypoVereinbk;HYVEDEMM433
74320073;UniCredit Bank - HypoVereinsbank;Simbach a. Inn;UniCredit Bank-HypoVereinbk;HYVEDEMM433
74320073;UniCredit Bank - HypoVereinsbank;Landau a.d.Isar;UniCredit Bank-HypoVereinbk;HYVEDEMM433
74320073;UniCredit Bank - HypoVereinsbank;Dingolfing;UniCredit Bank-HypoVereinbk;HYVEDEMM433
74320073;UniCredit Bank - HypoVereinsbank;Moosburg a.d.Isar;UniCredit Bank-HypoVereinbk;HYVEDEMM433
74320073;UniCredit Bank - HypoVereinsbank;Rottenburg a.d.Laaber;UniCredit Bank-HypoVereinbk;HYVEDEMM433
74320073;UniCredit Bank - HypoVereinsbank;Velden, Vils;UniCredit Bank-HypoVereinbk;HYVEDEMM433
74320073;UniCredit Bank - HypoVereinsbank;Vilsbiburg;UniCredit Bank-HypoVereinbk;HYVEDEMM433
74320073;UniCredit Bank - HypoVereinsbank;Ergolding;UniCredit Bank-HypoVereinbk;HYVEDEMM433
74340077;Commerzbank;Landshut, Isar;Commerzbank Landshut;COBADEFFXXX
74350000;Sparkasse Landshut;Landshut, Isar;Spk Landshut;BYLADEM1LAH
74351430;Sparkasse Rottal-Inn;Eggenfelden;Spk Rottal-Inn Eggenfelden;BYLADEM1EGF
74351740;Stadt- und Kreissparkasse Moosburg;Moosburg a.d.Isar;St u Kr Spk Moosburg;BYLADEM1MSB
74361211;Raiffeisenbank Arnstorf;Arnstorf;Raiffeisenbank Arnstorf;GENODEF1ARF
74362663;Raiffeisenbank Altdorf-Ergolding;Ergolding;Raiffbk Altdorf-Ergolding;GENODEF1ERG
74364689;Raiffeisenbank Pfeffenhausen-Rottenburg-Wildenberg;Pfeffenhausen;Raiffbk Pfeffenhausen;GENODEF1PFF
74366666;Raiffeisenbank Geisenhausen;Geisenhausen, Niederbay;Raiffeisenbank Geisenhausen;GENODEF1GSH
74369068;Raiffeisenbank Hofkirchen-Bayerbach;Laberweinting;Raiffbk Hofkirchen-Bayerbch;GENODEF1LWE
74369088;Raiffeisenbank Geiselhöring-Pfaffenberg;Geiselhöring;Raiffbk Geiselhöring-Pfabg;GENODEF1GPF
74369130;Raiffeisenbank Parkstetten;Parkstetten;Raiffeisenbank Parkstetten;GENODEF1PST
74369146;Raiffeisenbank Rattiszell-Konzell;Rattiszell;Raiffbk Rattiszell-Konzell;GENODEF1RZK
74369656;Raiffeisenbank Essenbach;Essenbach, Niederbay;Raiffeisenbank Essenbach;GENODEF1ENA
74369662;Raiffeisenbank Buch-Eching;Eching, Niederbay;Raiffbk Buch-Eching;GENODEF1EBV
74369704;Raiffeisenbank Mengkofen-Loiching;Mengkofen;Raiffbk Mengkofen-Loiching;GENODEF1MKO
74380007;Commerzbank vormals Dresdner Bank;Landshut, Isar;Commerzbank Landshut;DRESDEFF743
74390000;VR-Bank Landshut;Landshut, Isar;VR-Bank Landshut;GENODEF1LH1
74391300;Volksbank-Raiffeisenbank Dingolfing;Dingolfing;VB-Raiffbk Dingolfing;GENODEF1DGF
74391400;Rottaler Volksbank-Raiffeisenbank Eggenfelden;Eggenfelden;Rottaler VB-Raiffbk Eggenf;GENODEF1EGR
74392300;VR-Bank Vilsbiburg;Vilsbiburg;VR-Bank Vilsbiburg;GENODEF1VBV
75000000;Bundesbank;Regensburg;BBk Regensburg;MARKDEF1750
75010111;SEB;Regensburg;SEB Regensburg;ESSEDE5F750
75020073;UniCredit Bank - HypoVereinsbank;Regensburg;UniCredit Bank-HypoVereinbk;HYVEDEMM447
75020073;UniCredit Bank - HypoVereinsbank;Abensberg, Hallertau;UniCredit Bank-HypoVereinbk;HYVEDEMM447
75020073;UniCredit Bank - HypoVereinsbank;Neustadt a.d.Donau;UniCredit Bank-HypoVereinbk;HYVEDEMM447
75020073;UniCredit Bank - HypoVereinsbank;Kelheim;UniCredit Bank-HypoVereinbk;HYVEDEMM447
75020073;UniCredit Bank - HypoVereinsbank;Neutraubling;UniCredit Bank-HypoVereinbk;HYVEDEMM447
75020073;UniCredit Bank - HypoVereinsbank;Parsberg, Oberpf;UniCredit Bank-HypoVereinbk;HYVEDEMM447
75020073;UniCredit Bank - HypoVereinsbank;Hemau;UniCredit Bank-HypoVereinbk;HYVEDEMM447
75020073;UniCredit Bank - HypoVereinsbank;Regenstauf;UniCredit Bank-HypoVereinbk;HYVEDEMM447
75020073;UniCredit Bank - HypoVereinsbank;Beratzhausen;UniCredit Bank-HypoVereinbk;HYVEDEMM447
75021174;UniCredit Bank - HypoVereinsbank;Schwandorf, Bay;UniCredit Bank-HypoVereinbk;HYVEDEMM804
75040062;Commerzbank Regensburg;Regensburg;Commerzbank Regensburg;COBADEFFXXX
75050000;Sparkasse Regensburg;Regensburg;Spk Regensburg;BYLADEM1RBG
75051040;Sparkasse im Landkreis Schwandorf;Schwandorf, Bay;Spk im Landkreis Schwandorf;BYLADEM1SAD
75051565;Kreissparkasse Kelheim;Kelheim;Kreissparkasse Kelheim;BYLADEM1KEH
75060150;Raiffeisenbank Regensburg-Wenzenbach;Regensburg;Raiffbk Regensburg-Wenzenb;GENODEF1R02
75061168;Raiffeisenbank Schwandorf-Nittenau;Schwandorf, Bay;Raiffbk Schwandorf-Nittenau;GENODEF1SWN
75061851;Raiffeisenbank Regenstauf;Regenstauf;Raiffeisenbank Regenstauf;GENODEF1REF
75062026;Raiffeisenbank Oberpfalz Süd;Donaustauf;Raiffbk Oberpfalz Süd;GENODEF1DST
75069014;Raiffeisenbank Bad Abbach-Saal;Bad Abbach;Raiffbk Bad Abbach-Saal;GENODEF1ABS
75069015;Raiffeisenbank Bad Gögging;Neustadt a.d.Donau;Raiffbk Bad Gögging;GENODEF1NGG
75069020;Raiffeisenbank Bruck;Bruck i.d.OPf.;Raiffeisenbank Bruck;GENODEF1BUK
75069038;Raiffeisenbank Falkenstein-Wörth;Falkenstein, Oberpf;Raiffbk Falkenstein-Wörth;GENODEF1FKS
75069050;Raiffeisenbank Grafenwöhr-Kirchenthumbach;Grafenwöhr;Raiffbk Grafenwöhr-Kirchent;GENODEF1GRW
75069055;Raiffeisenbank Alteglofsheim-Hagelstadt;Hagelstadt;Raiffbk Alteglofshm-Hagelst;GENODEF1HGA
75069061;Raiffeisenbank Hemau-Kallmünz;Hemau;Raiffbk Hemau-Kallmünz;GENODEF1HEM
75069078;Raiffeisenbank;Sinzing, Oberpf;Raiffeisenbank Sinzing;GENODEF1SZV
75069081;Raiffeisenbank Bad Kötzting;Bad Kötzting;Raiffeisenbank Bad Kötzting;GENODEF1KTZ
75069094;Raiffeisenbank Parsberg-Velburg;Parsberg, Oberpf;Raiffbk Parsberg-Velburg;GENODEF1PAR
75069110;Raiffeisenbank Eschlkam-Lam-Lohberg-Neukirchen b Hl Blut;Neukirchen b.Hl.Blut;RB Eschlk-Lam-Lohb-Neukirch;GENODEF1NKN
75069171;Raiffeisenbank im Naabtal;Nabburg;Raiffbk im Naabtal;GENODEF1SWD
75070013;Deutsche Bank;Regensburg;Deutsche Bank Regensburg;DEUTDEMM750
75070013;Deutsche Bank;Straubing;Deutsche Bank Straubing;DEUTDEMM751
75070013;Deutsche Bank;Deggendorf;Deutsche Bank Deggendorf;DEUTDEMM741
75070013;Deutsche Bank;Passau;Deutsche Bank Passau;DEUTDEMM752
75070024;Deutsche Bank Privat und Geschäftskunden;Regensburg;Deutsche Bank PGK Regensbur;DEUTDEDB750
75070024;Deutsche Bank Privat und Geschäftskunden;Deggendorf;Deutsche Bank PGK Deggendor;DEUTDEDB741
75070024;Deutsche Bank Privat und Geschäftskunden;Passau;Deutsche Bank PGK Passau;DEUTDEDB752
75070024;Deutsche Bank Privat und Geschäftskunden;Straubing;Deutsche Bank PGK Straubing;DEUTDEDB751
75080003;Commerzbank vormals Dresdner Bank;Regensburg;Commerzbank Regensburg;DRESDEFF750
75090000;Volksbank Regensburg;Regensburg;Volksbank Regensburg;GENODEF1R01
75090300;LIGA Bank;Regensburg;LIGA Bank Regensburg;GENODEF1M05
75090500;Sparda-Bank Ostbayern;Regensburg;Sparda-Bank Ostbayern;GENODEF1S05
75090629;apoBank;Regensburg;apoBank Regensburg;DAAEDED1029
75090900;PSD Bank Niederbayern-Oberpfalz;Regensburg;PSD Bank Niederbay.-Oberpf.;GENODEF1P18
75091400;VR Bank Burglengenfeld;Burglengenfeld;VR Bank Burglengenfeld;GENODEF1BLF
75220070;UniCredit Bank - HypoVereinsbank;Amberg, Oberpf;UniCredit Bank-HypoVereinbk;HYVEDEMM405
75220070;UniCredit Bank - HypoVereinsbank;Sulzbach-Rosenberg;UniCredit Bank-HypoVereinbk;HYVEDEMM405
75240000;Commerzbank;Amberg, Oberpf;Commerzbank Amberg Oberpf;COBADEFFXXX
75250000;Sparkasse Amberg-Sulzbach;Amberg, Oberpf;Sparkasse Amberg-Sulzbach;BYLADEM1ABG
75261700;Raiffeisenbank Sulzbach-Rosenberg;Sulzbach-Rosenberg;Raiffbk Sulzbach-Rosenberg;GENODEF1SZH
75290000;Volksbank-Raiffeisenbank Amberg;Amberg, Oberpf;VB-Raiffbk Amberg;GENODEF1AMV
75320075;UniCredit Bank - HypoVereinsbank;Weiden i.d.OPf.;UniCredit Bank-HypoVereinbk;HYVEDEMM454
75320075;UniCredit Bank - HypoVereinsbank;Tirschenreuth;UniCredit Bank-HypoVereinbk;HYVEDEMM454
75320075;UniCredit Bank - HypoVereinsbank;Vohenstrauß;UniCredit Bank-HypoVereinbk;HYVEDEMM454
75340090;Commerzbank;Weiden i.d.OPf.;Commerzbank Weiden Oberpf;COBADEFFXXX
75350000;Sparkasse Oberpfalz Nord;Weiden i.d.OPf.;Spk Oberpfalz Nord;BYLADEM1WEN
75351960;Vereinigte Sparkassen Eschenbach i d Opf;Neustadt a.d.Waldnaab;Ver Spk Eschenbach;BYLADEM1ESB
75360011;Raiffeisenbank Weiden;Weiden i.d.OPf.;Raiffeisenbank Weiden;GENODEF1WEO
75362039;Raiffeisenbank;Floß;Raiffeisenbank Floß;GENODEF1FLS
75363189;Raiffeisenbank Neustadt-Vohenstrauß;Vohenstrauß;Raiffbk Neustadt-Vohenstr;GENODEF1NEW
75390000;Volksbank Nordoberpfalz;Weiden i.d.OPf.;Volksbank Nordoberpfalz;GENODEF1WEV
76000000;Bundesbank;Nürnberg, Mittelfr;BBk Nürnberg;MARKDEF1760
76010085;Postbank;Nürnberg, Mittelfr;Postbank Nürnberg;PBNKDEFFXXX
76010111;SEB;Nürnberg, Mittelfr;SEB Nürnberg;ESSEDE5F760
76020070;UniCredit Bank - HypoVereinsbank;Nürnberg, Mittelfr;UniCredit Bank-HypoVereinbk;HYVEDEMM460
76020070;UniCredit Bank - HypoVereinsbank;Lauf a.d.Pegnitz;UniCredit Bank-HypoVereinbk;HYVEDEMM460
76020070;UniCredit Bank - HypoVereinsbank;Neumarkt i.d.OPf.;UniCredit Bank-HypoVereinbk;HYVEDEMM460
76020070;UniCredit Bank - HypoVereinsbank;Feucht;UniCredit Bank-HypoVereinbk;HYVEDEMM460
76020070;UniCredit Bank - HypoVereinsbank;Hersbruck;UniCredit Bank-HypoVereinbk;HYVEDEMM460
76020070;UniCredit Bank - HypoVereinsbank;Schwaig b. Nürnberg;UniCredit Bank-HypoVereinbk;HYVEDEMM460
76020070;UniCredit Bank - HypoVereinsbank;Altdorf b. Nürnberg;UniCredit Bank-HypoVereinbk;HYVEDEMM460
76020099;UniCredit Bank - HypoVereinsbank Prepaid Card;Nürnberg, Mittelfr;UniCredit Bank-HypoVereinbk;HYVEDEMMCAR
76026000;norisbank;Berlin;norisbank Berlin;NORSDE71XXX
76030080;BNP Paribas Niederlassung Deutschland;Nürnberg, Mittelfr;BNPP ehem. Cortal Consors;CSDBDE71XXX
